X,Y,OBJECTID,Siteno,Name,NZTM_E,NZTM_N,Region,Operator,Funder,Area_km2,No_years,L1_mean,L2,Lcv,T3_Lskew,T4_Lkurt,Gumb_u,Gumb_alpha,GEV_u,GEV_alpha,GEV_k,GEV_z,Data_2_33y,Data_5y,Data_10y,Data_20y,Data_50y,Data_100y,Data_250y,Data_500y,Data_1000y,se_2_33y,se_5y,se_10y,se_20y,se_50y,se_100y,se_250y,se_500y,se_1000y
1848297,5509990,227,1032591,Makuri at Tuscan Hills,1848297,5509990,HRC,HRC,HRC,136.2,14,127.0691,29.5183,0.2323,0.2149,0.17084,102.4878,42.586,101.1853,39.7983,-0.068787,-0.34293,127.1275619,166.3642443,198.321943,228.9765349,268.6557597,298.389755,337.5394204,367.1004789,396.6401644,9%,10%,11%,13%,14%,15%,16%,16%,17%
1826415,5549609,228,1132508,Oroua at Almadale Slackline,1826415,5549609,HRC,HRC,HRC,305,12,202.6932,59.4004,0.29306,0.40747,0.43862,153.2277,85.6966,142.7831,55.6883,-0.33928,-1.5659,202.8107513,281.7674571,346.0765287,407.7633342,487.6105764,547.4448482,626.2264482,685.7127163,745.1559749,9%,9%,10%,11%,12%,12%,13%,13%,14%
1840095,5518493,229,1132513,Mangatainoka at Pahiatua Town Br,1840095,5518493,HRC,HRC,HRC,395,60,413.4358,82.9248,0.20057,0.18756,0.19954,344.3805,119.6352,342.8601,116.586,-0.027248,-0.28122,413.6000287,523.8261203,613.6036453,699.7204027,811.1897117,894.7202728,1004.701911,1087.746648,1170.731342,4%,4%,5%,6%,6%,7%,7%,8%,8%
1826582,5559004,230,1132517,Kiwitea at Haynes Line,1826582,5559004,HRC,HRC,HRC,162,15,75.5589,31.4105,0.41571,0.43462,0.33886,49.4019,45.3158,43.5015,27.6751,-0.37467,-1.9334,75.62109233,117.3728805,151.3790957,183.9986739,226.2213718,257.8613423,299.5205356,330.9764841,362.4096893,10%,9%,10%,11%,11%,11%,12%,12%,12%
1822319,5519096,231,1132519,Kahuterawa at Johnstons Rata,1822319,5519096,HRC,HRC,HRC,38.2,8,82.0297,20.6751,0.25204,-0.051395,-0.013235,64.8126,29.8279,70.7739,38.1682,0.37833,1.4258,82.07067437,109.5526599,131.9363316,153.4072869,181.1992361,202.0253911,229.4464286,250.1514561,270.8415135,18%,20%,23%,25%,27%,29%,30%,31%,32%
1854497,5532097,232,1232561,Raparapawai at Jackson Road,1854497,5532097,HRC,HRC,HRC,44.8,11,18.4693,4.7126,0.25516,0.50267,0.43102,14.5449,6.7988,13.5482,3.5035,-0.46075,-2.0361,18.47860623,24.74269198,29.84469738,34.73866346,41.07340055,45.82039456,52.07058817,56.78997307,61.50594577,6%,7%,8%,8%,9%,10%,10%,11%,11%
1841792,5530596,233,1232563,Mangapapa at Troup Rd,1841792,5530596,HRC,HRC,HRC,26.6,8,52.0221,14.6429,0.28147,0.084384,0.13424,39.8283,21.1252,41.2332,23.6362,0.13777,0.51918,52.05109385,71.51483221,87.36775986,102.5742687,122.2575345,137.0073724,156.4279452,171.0919962,185.7454448,18%,19%,21%,23%,25%,26%,27%,28%,29%
1839391,5531596,234,1232566,Manawatu at Upper Gorge,1839391,5531596,HRC,HRC,HRC,3231,35,1264.7374,269.2147,0.21286,0.21212,0.23596,1040.55,388.3947,1029.3543,364.557,-0.064603,-0.50923,1265.270635,1623.118741,1914.580743,2194.158093,2556.042294,2827.223579,3184.27807,3453.882129,3723.291261,5%,6%,7%,7%,8%,9%,9%,10%,10%
1857898,5539701,235,1232581,Oruakeretaki at Sh2 (Napier),1857898,5539701,HRC,HRC,HRC,54.3,10,50.0483,11.1597,0.22298,0.23616,0.0025417,40.7551,16.1,40.0531,14.5413,-0.1005,-0.42342,50.07037186,64.90413379,76.98601397,88.57524351,103.5763124,114.8175026,129.618367,140.794177,151.9619066,10%,11%,13%,14%,16%,17%,18%,19%,19%
1871304,5540202,236,1332518,Mangatoro at Mangahei Road,1871304,5540202,HRC,HRC,HRC,219,10,149.8367,33.1621,0.22132,0.29434,0.29281,122.2211,47.8427,118.6145,39.0744,-0.18479,-0.7786,149.9023271,193.9822788,229.8847489,264.3232602,308.9003806,342.3046594,386.286853,419.4968483,452.6828322,9%,10%,12%,13%,14%,15%,16%,17%,17%
1860699,5540501,237,1332556,Tamaki at Stephensons,1860699,5540501,HRC,HRC,HRC,78.6,10,76.9369,28.5047,0.37049,0.22745,0.063145,53.1997,41.1236,51.6223,37.6717,-0.087559,-0.36892,76.99333439,114.882632,145.7429058,175.3448213,213.6614646,242.3743967,280.1796656,308.7255997,337.2508946,17%,17%,18%,19%,20%,21%,22%,22%,22%
1811784,5515489,238,2232510,Tokomaru at Riverland Farm,1811784,5515489,HRC,HRC,HRC,56,30,96.2373,20.8095,0.21623,0.18001,0.086903,78.9082,30.0218,78.6816,29.585,-0.015631,-0.11407,96.27846265,123.9390983,146.4682778,168.0788077,196.051422,217.0129601,244.6122515,265.4518746,286.2764303,6%,7%,8%,9%,10%,10%,11%,11%,12%
1840379,5589620,239,32702,Rangitikei at Mangaweka,1840379,5589620,HRC,HRC,HRC,2678,59,803.5214,168.8574,0.21015,0.19713,0.16054,662.9061,243.6097,658.2497,234.0041,-0.041892,-0.42874,803.8558256,1028.30603,1211.117409,1386.474474,1613.456206,1783.547073,2007.499504,2176.601102,2345.580436,4%,4%,5%,6%,6%,7%,7%,8%,8%
1810077,5560501,240,32703,Rangitikei at Onepuhi,1810077,5560501,HRC,HRC,HRC,3264,11,870.1688,188.4891,0.21661,0.28269,0.17465,713.2052,271.9324,694.3151,226.8101,-0.1682,-0.74327,870.5421089,1121.08748,1325.152988,1520.897523,1774.268744,1964.13482,2214.124545,2402.886336,2591.511649,9%,10%,11%,12%,14%,15%,16%,16%,17%
1861395,5625769,241,32708,Rangitikei at Springvale,1861395,5625769,HRC,NIWA,MBIE,583,10,322.6684,60.7384,0.18824,0.20032,0.16899,272.0887,87.627,270.2299,83.7635,-0.046748,-0.19697,322.7886582,403.5239412,469.2816378,532.3579991,614.0038788,675.1859763,755.7422091,816.5684637,877.3507401,9%,10%,12%,14%,16%,17%,18%,18%,19%
1811149,5566324,242,32715,Porewa at Tututotara,1811149,5566324,HRC,NIWA,MBIE,111,27,28.5036,6.2659,0.21983,0.10779,0.015322,23.2857,9.0398,23.7095,9.8289,0.099106,0.68614,28.51602264,36.84485749,43.62857057,50.13567101,58.55844508,64.87012898,73.1804926,79.45546695,85.72590439,7%,8%,9%,10%,11%,12%,13%,13%,14%
1836760,5633139,243,32732,Moawhango R. at Waiouru,1836760,5633139,HRC,Genesis,Genesis Energy Ltd,285,19,101.1018,18.0253,0.17829,0.071974,0.22046,86.0913,26.005,88.1017,29.5218,0.15857,0.92094,101.1374891,125.0972394,144.6121023,163.3312275,187.5612148,205.7181806,229.6247943,247.6761569,265.7144681,7%,8%,10%,11%,13%,14%,15%,15%,16%
1845675,5612834,244,32733,Moawhango R. at Moawhango,1845675,5612834,HRC,Genesis,Genesis Energy Ltd,602,9,161.6198,30.9572,0.19154,0.51284,0.30072,135.8403,44.6618,129.2074,22.3939,-0.47332,-1.8919,161.6810956,202.8303197,236.3457555,268.4945662,310.107904,341.2912447,382.3492104,413.3511849,444.3307445,5%,6%,7%,8%,9%,9%,10%,10%,11%
1835548,5644054,245,32734,Mangaio at Waiouru,1835548,5644054,HRC,NIWA,MBIE,14.8,8,5.1365,0.48111,0.093664,-0.09294,0.10563,4.7359,0.69409,4.9075,0.9151,0.45826,1.727,5.137492363,5.776993345,6.297857458,6.79748282,7.444196603,7.928817577,8.566900309,9.048702666,9.530156672,7%,9%,11%,13%,16%,18%,19%,21%,22%
1809273,5554940,246,32735,Rangitawa at Halcombe,1809273,5554940,HRC,NIWA,MBIE,62.4,11,33.6855,11.3569,0.33714,0.37389,0.27194,24.2281,16.3846,22.4241,11.4503,-0.29464,-1.302,33.70803809,48.80401671,61.09946851,72.89356108,88.15980413,99.59970502,114.6622046,126.0355696,137.4007114,11%,11%,12%,13%,14%,15%,15%,16%,16%
1791876,5541793,247,32747,Forest Rd Drain at Drop Structure,1791876,5541793,HRC,HRC,HRC,4.5,14,0.48393,0.22927,0.47377,0.51053,0.43603,0.29301,0.33077,0.24402,0.16689,-0.47047,-2.3455,0.484389657,0.789145149,1.037364001,1.275461483,1.58365425,1.81460136,2.118680983,2.348284875,2.57772276,10%,9%,9%,10%,10%,10%,11%,11%,11%
1829480,5583315,248,32754,Makohine at Viaduct,1829480,5583315,HRC,NIWA,MBIE,99.5,37,74.2766,21.0211,0.28301,0.32372,0.22317,56.7714,30.327,54.0616,23.4432,-0.22606,-1.8321,74.3182478,102.26008,125.0182899,146.8485113,175.1054937,196.2801256,224.1599899,245.2114675,266.2477245,6%,6%,6%,7%,8%,8%,8%,9%,9%
1861285,5609139,249,32763,Rangitikei at Pukeokahu,1861285,5609139,HRC,HRC,HRC,770,15,400.0705,87.2163,0.218,0.13019,0.12843,327.4415,125.8265,331.0917,132.9179,0.06281,0.32412,400.2432425,516.1736987,610.5973445,701.1707725,818.4087845,906.2621767,1021.935529,1109.277954,1196.55723,9%,10%,12%,13%,15%,16%,17%,17%,18%
1838574,5606628,250,32767,Hautapu at Alabaster's,1838574,5606628,HRC,NIWA,MBIE,268,38,52.5988,17.7866,0.33816,0.42591,0.29357,37.787,25.6607,34.5115,15.9918,-0.36339,-2.9846,52.63398115,76.27651002,95.53300088,114.0042892,137.9134773,155.8300493,179.420145,197.2325119,215.0320002,5%,5%,6%,6%,6%,7%,7%,7%,7%
1788458,5566229,251,33003,Turakina at SH3 Br,1788458,5566229,HRC,NIWA,MBIE,803,15,228.4355,51.6378,0.22605,0.0052882,0.0522,185.4343,74.4976,195.8743,90.7356,0.2743,1.4155,228.5377408,297.1762292,353.081265,406.7067176,476.1193654,528.134377,596.6206428,648.3331285,700.0082253,11%,12%,14%,16%,17%,18%,20%,20%,21%
1813573,5585411,252,33004,Turakina at Otairi,1813573,5585411,HRC,NIWA,MBIE,565,22,281.843,76.2767,0.27064,0.41025,0.2032,218.3238,110.0441,204.8124,71.0662,-0.34294,-2.1432,281.9940303,383.3833459,465.9634472,545.176263,647.7091279,724.5430815,825.7075415,902.0946191,978.4264677,6%,6%,7%,7%,8%,9%,9%,9%,10%
1790570,5566997,253,33012,Turakina at ONeills Bridge,1790570,5566997,HRC,HRC,HRC,842,9,321.432,113.5624,0.3533,0.58715,0.3012,226.8634,163.8359,200.873,66.1006,-0.5628,-2.2496,321.6569372,472.6074177,595.5543564,713.4880118,866.1410318,980.5329887,1131.1487,1244.875338,1358.519751,8%,7%,8%,9%,9%,10%,10%,10%,10%
1794471,5578002,254,33101,Whangaehu at Kauangaroa,1794471,5578002,HRC,HRC,HRC,1917,43,520.6786,134.3613,0.25805,0.3347,0.25863,408.7897,193.8424,390.5244,146.6834,-0.24127,-2.108,520.9446474,699.5416669,845.0063036,984.5394755,1165.150854,1300.493666,1478.694603,1613.250245,1747.7086,5%,5%,5%,6%,7%,7%,7%,8%,8%
1784978,5569346,255,33103,Whangaehu at SH3 Bridge,1784978,5569346,HRC,RWCB,HRC,1968,7,522.1429,86.6667,0.16598,0.044176,0.11703,449.9715,125.0336,462.7901,146.3982,0.20599,0.72615,522.3144798,637.5143963,731.3430283,821.3457047,937.8449374,1025.144718,1140.089151,1226.881185,1313.610468,12%,14%,17%,19%,22%,23%,25%,26%,27%
1811755,5624723,256,33107,Whangaehu at Karioi,1811755,5624723,HRC,NIWA,"MBIE,GNS",492,47,102.8128,26.0134,0.25302,0.43595,0.39817,81.1502,37.5294,76.2493,22.8481,-0.37639,-3.4381,102.8642723,137.4420477,165.6051356,192.6198456,227.5876167,253.7910404,288.2921312,314.3431525,340.3753384,3%,4%,4%,5%,5%,5%,6%,6%,6%
1794454,5617711,257,33111,Mangawhero at Ore Ore,1794454,5617711,HRC,NIWA,MBIE,506,52,252.148,61.24,0.24287,0.2742,0.20729,201.1506,88.3506,195.407,74.8079,-0.15601,-1.4989,252.2692247,333.6711978,399.9719036,463.5691324,545.8892216,607.5765443,688.7979886,750.1265299,811.4107298,4%,5%,5%,6%,7%,7%,7%,8%,8%
1811655,5625423,258,33112,Tokiahuru at Whangaehu Junction,1811655,5625423,HRC,HRC,HRC,220,15,38.9817,5.9163,0.15177,0.09092,0.2055,34.0549,8.5354,34.5749,9.4754,0.1269,0.65482,38.9933827,46.85748776,53.26268529,59.40670453,67.35950722,73.31901371,81.1656782,87.09052344,93.01108493,7%,8%,10%,11%,13%,14%,15%,16%,16%
1821533,5626967,259,33114,Waitangi at Tangiwai,1821533,5626967,HRC,NIWA,MBIE,63.5,26,3.5237,0.53552,0.15198,0.011839,0.16564,3.0777,0.77259,3.1809,0.93505,0.26263,1.7842,3.524711546,4.236538634,4.816311293,5.372443147,6.092298788,6.631729291,7.341977729,7.878270836,8.414176195,6%,7%,8%,9%,10%,11%,12%,13%,13%
1791646,5631513,260,33115,Mangaetoroa at School,1791646,5631513,HRC,NIWA,MBIE,33.2,42,21.0789,4.8431,0.22976,0.18699,0.10528,17.0458,6.987,16.9597,6.8147,-0.026384,-0.22782,21.08839655,27.52588069,32.76911652,37.79855421,44.3086454,49.18704265,55.61025009,60.46027395,65.30679118,5%,6%,7%,7%,8%,9%,9%,10%,10%
1800243,5639420,261,33117,Makotuku at SH49A Br,1800243,5639420,HRC,NIWA,MBIE,20.8,46,34.3175,9.9629,0.29031,0.3372,0.23459,26.021,14.3734,24.6511,10.8232,-0.24472,-2.2114,34.33728127,47.58023741,58.36642974,68.71280439,82.10512511,92.1407849,105.3543715,115.3316626,125.30174,5%,5%,6%,6%,7%,7%,7%,8%,8%
1812480,5630854,262,33124,Waiharuru at S.H.49,1812480,5630854,HRC,HRC,HRC,17.5,7,5.457,0.6221,0.114,0.42217,0.35915,4.939,0.89749,4.8254,0.56415,-0.35852,-1.2638,5.458277226,6.285181139,6.958682173,7.604720534,8.440950926,9.06758793,9.89265798,10.51565038,11.13819235,4%,6%,7%,8%,9%,10%,11%,12%,12%
1805545,5635021,263,33143,Mangawhero at Hagley's,1805545,5635021,HRC,HRC,HRC,70.2,7,46.6256,8.3242,0.17853,-0.016705,0.2585,39.6936,12.0093,41.6466,14.9271,0.31401,1.1069,46.64204064,57.70682928,66.71893634,75.3635658,86.55315192,94.93817211,105.9784219,114.3146737,122.6448983,14%,16%,19%,21%,24%,26%,28%,29%,30%
1799965,5632828,264,33149,Mangawhero R at Pakihi Road Bridge,1799965,5632828,HRC,HRC,HRC,138,8,65.7954,17.6748,0.26863,0.67336,0.70627,51.0767,25.4994,46.9358,7.6116,-0.66193,-2.4945,65.83035486,89.3242697,108.4597166,126.8148967,150.5737946,168.3777452,191.8195565,209.5199571,227.2075599,5%,5%,5%,6%,7%,7%,7%,7%,8%
1799860,5602909,265,1033154,Mangawhero at Raupiu Road,1799860,5602909,HRC,HRC,HRC,668,10,409.5708,167.6506,0.40933,0.53883,0.39588,269.9604,241.8687,232.9969,112.8152,-0.50507,-2.128,409.9028034,632.7489347,814.25382,988.3576636,1213.717231,1382.592513,1604.944429,1772.837511,1940.609204,10%,9%,10%,10%,11%,11%,11%,11%,12%
1783662,5594901,266,33301,Whanganui at Paetawa,1783662,5594901,HRC,NIWA,MBIE,6643,56,2315.5296,432.0294,0.18658,0.12155,0.083257,1955.7588,623.2867,1978.0672,665.8996,0.076726,0.76501,2316.385201,2890.651445,3358.382825,3807.041995,4387.78527,4822.970631,5395.963299,5828.617567,6260.959019,4%,5%,5%,6%,7%,7%,8%,8%,9%
1789705,5687325,267,33302,Whanganui R. at Te Maire,1789705,5687325,HRC,Genesis,Genesis Energy Ltd,2212,50,897.768,165.4526,0.18429,0.096366,0.11766,759.988,238.6976,773.4344,263.2394,0.11788,1.1106,898.095642,1118.020075,1297.14528,1468.966477,1691.371393,1858.03258,2077.469277,2243.161141,2408.733208,4%,5%,6%,7%,8%,8%,9%,9%,9%
1824626,5679307,268,33307,Whanganui at Headwaters,1824626,5679307,HRC,NIWA,MBIE,81.3,18,45.2777,12.6202,0.27873,0.14503,0.14366,34.7683,18.2071,35.0899,18.8537,0.039122,0.22115,45.30271529,62.07785733,75.74096297,88.84694192,105.8112873,118.523677,135.261616,147.9000688,160.5293838,11%,11%,12%,14%,15%,15%,16%,17%,17%
1790238,5646497,269,33309,Manganui-o-te-ao at Ashworth,1790238,5646497,HRC,NIWA,MBIE,332,18,335.801,48.1194,0.1433,-0.10029,0.096055,295.7298,69.4216,313.499,91.9592,0.47275,2.6724,335.8963265,399.8580338,451.9539004,501.9255065,566.6086247,615.0795196,678.8993761,727.088358,775.2424986,7%,8%,10%,12%,13%,15%,16%,17%,17%
1761060,5679682,270,33311,Tangarakau at Tangarakau,1761060,5679682,HRC,NIWA,MBIE,238,7,251.3119,39.978,0.15908,0.23276,0.21208,218.0203,57.6761,215.6227,52.3825,-0.095453,-0.33649,251.3910175,304.5309887,347.812711,389.3295782,443.0689042,483.3389668,536.3610871,576.3969339,616.4038342,9%,11%,13%,15%,17%,18%,19%,20%,21%
1792067,5672975,271,33312,Retaruke at Kawautahi,1792067,5672975,HRC,NIWA,MBIE,256,7,328.5776,120.9033,0.36796,0.32279,0.3774,227.8958,174.4266,212.383,135.0742,-0.22477,-0.79236,328.8169924,489.5252321,620.4197217,745.9768586,908.4976935,1030.284189,1190.636019,1311.714189,1432.704817,17%,17%,18%,20%,21%,21%,22%,23%,23%
1776200,5690414,272,33313,Ohura at Tokorima,1776200,5690414,HRC,HRC,HRC,668,27,261.6304,38.0309,0.14536,0.26877,0.13298,229.9603,54.867,226.5529,46.8995,-0.14818,-1.0259,261.705705,312.2575073,353.4312041,392.9260027,444.0479683,482.3566876,532.7963789,570.8822898,608.940664,4%,4%,5%,6%,7%,8%,8%,9%,9%
1794199,5696132,273,33316,Ongarue at Taringamotu,1794199,5696132,HRC,NIWA,"MBIE,Genesis Energy Ltd",1075,51,289.777,54.0024,0.18636,0.09383,0.074191,244.8068,77.9089,249.3616,86.1853,0.12207,1.1616,289.8839791,361.6654744,420.1304431,476.2114446,548.8025487,603.1993661,674.8216684,728.902107,782.9434446,4%,5%,6%,7%,8%,8%,9%,9%,9%
1812528,5667638,274,33320,Whakapapa R. at Footbridge,1812528,5667638,HRC,Genesis,Genesis Energy Ltd,184,50,291.5894,51.1263,0.17534,0.016034,0.019451,249.0142,73.7597,258.5638,88.9029,0.25519,2.4042,291.6907005,359.6493234,415.000619,468.0949105,536.8200248,588.3198269,656.127735,707.3280077,758.4912618,5%,5%,6%,7%,8%,9%,9%,10%,10%
1775820,5627962,275,33345,Whanganui at Pipiriki,1775820,5627962,HRC,HRC,HRC,6138,31,2273.8271,487.2745,0.2143,0.1817,0.1045,1868.0511,702.9886,1861.9282,691.0466,-0.018231,-0.13525,2274.792089,2922.491811,3450.033677,3956.0645,4611.069494,5101.903565,5748.166854,6236.146172,6723.772672,6%,6%,7%,8%,9%,10%,11%,11%,11%
1824327,5675150,276,33347,Whanganui at Te Porere,1824327,5675150,HRC,NIWA,"Genesis Energy Ltd,MBIE",28.2,48,32.5348,6.4423,0.19801,0.0094198,0.044019,27.17,9.2943,28.4341,11.2752,0.26693,2.464,32.54757337,41.11089222,48.08558905,54.7758857,63.43578847,69.92516696,78.46949455,84.92112999,91.3681008,5%,6%,7%,8%,9%,9%,10%,10%,11%
1803306,5691438,277,33356,Whanganui at Below Piriaka,1803306,5691438,HRC,NIWA,"MBIE,Genesis Energy Ltd,King Country Energy",834,49,591.9705,106.3707,0.17969,0.11575,0.12994,503.3907,153.4605,509.5944,165.1828,0.086136,0.80337,592.181152,733.5722403,848.7331952,959.198348,1102.184157,1209.3319,1350.409419,1456.933978,1563.381517,4%,5%,6%,7%,7%,8%,8%,9%,9%
1785159,5595601,278,1433378,Whanganui at Te Rewa,1785159,5595601,HRC,HRC,HRC,6602,7,2312.9714,501.819,0.21696,0.22392,0.25949,1895.0835,723.9719,1868.8781,666.975,-0.082292,-0.29009,2313.965181,2980.997902,3524.28621,4045.421398,4719.977444,5225.462276,5891.015689,6393.560557,6895.742077,12%,14%,16%,18%,20%,21%,22%,23%,24%
1762564,5583791,279,33502,Kai Iwi at Handley Rd,1762564,5583791,TRC,NIWA,MBIE,192,35,32.9625,9.1822,0.27857,0.31108,0.2107,25.3161,13.2472,24.2098,10.4892,-0.20841,-1.6428,32.98077511,45.18610499,55.12716606,64.6628705,77.00586179,86.25519684,98.43345841,107.6289981,116.8178894,6%,6%,7%,7%,8%,8%,9%,9%,9%
1732757,5598479,280,34202,Whenuakura at Nicholson Rd,1732757,5598479,TRC,NIWA,MBIE,441,30,192.7954,40.4061,0.20958,0.15412,0.10963,159.1473,58.2937,159.7831,59.612,0.024747,0.1806,192.8753536,246.5843516,290.3295379,332.2909708,386.6057415,427.307019,480.8969041,521.3614578,561.7967549,6%,7%,8%,9%,10%,10%,11%,11%,12%
1732549,5613979,281,34305,Patea at McColls,1732549,5613979,TRC,TRC,TRC,900,15,368.69,91.6418,0.24856,0.22206,0.0572,292.3756,132.2112,287.7414,122.1644,-0.079517,-0.41,368.8714553,490.6844656,589.8993648,685.0686781,808.2555923,900.5668495,1022.10971,1113.884073,1205.592082,9%,10%,11%,13%,14%,15%,15%,16%,16%
1715938,5644687,282,34308,Patea at Skinner Rd,1715938,5644687,TRC,TRC,TRC,87.5,35,159.7683,26.8316,0.16794,0.22974,0.18803,137.4244,38.7099,135.8856,35.3294,-0.090976,-0.71712,159.8214958,195.4869269,224.5358942,252.4003611,288.4680553,315.4957166,351.0820508,377.9525158,404.8035531,4%,5%,6%,6%,7%,8%,8%,9%,9%
1725935,5639174,283,34309,Mangaehu at Br,1725935,5639174,TRC,TRC,TRC,421,35,213.1364,58.8453,0.27609,0.41344,0.30221,164.1333,84.8958,153.623,54.4334,-0.34712,-2.7362,213.2530178,291.4719051,355.1800345,416.2904018,495.3915039,554.6666487,632.7120665,691.6424596,750.530245,5%,5%,5%,6%,6%,7%,7%,7%,7%
1710574,5634829,284,35004,Waingongoro at Eltham Rd,1710574,5634829,TRC,TRC,TRC,46.7,39,87.7075,15.2069,0.17338,0.13823,0.12303,75.044,21.9389,75.5445,22.9281,0.049934,0.41549,87.73759116,107.9510334,124.4145838,140.2068165,160.648242,175.9662139,196.1348278,211.3637084,226.5815783,4%,5%,6%,7%,8%,8%,9%,10%,10%
1703891,5618545,285,35005,Waingongoro at SH45,1703891,5618545,TRC,TRC,TRC,202,32,111.0763,21.1254,0.19019,0.12467,0.04182,93.4843,30.4775,94.5002,32.4296,0.0717,0.54041,111.1182253,139.1987209,162.0698702,184.0084257,212.4056354,233.6853481,261.7035683,282.8595154,304.0001664,6%,6%,7%,8%,9%,10%,11%,11%,12%
1699144,5624119,286,35202,Kapuni at Normanby Rd,1699144,5624119,TRC,TRC,TRC,35,33,109.105,45.5699,0.41767,0.33565,0.14829,71.1569,65.7435,64.9347,49.6558,-0.24259,-1.8568,109.1953208,169.7682045,219.1039244,266.4279314,327.6840042,373.5868107,434.0253592,479.6611892,525.2640237,8%,8%,8%,9%,9%,9%,10%,10%,10%
1697748,5622160,287,35303,Waiokura at No3 Fairway,1697748,5622160,TRC,NIWA,MBIE,22.5,13,4.4553,1.2621,0.28328,0.30781,0.19268,3.4043,1.8208,3.2551,1.4506,-0.20381,-0.97912,4.457793602,6.135390728,7.50176883,8.812431509,10.50894991,11.78025171,13.45412836,14.71803611,15.98103003,10%,10%,11%,13%,14%,14%,15%,15%,16%
1692814,5622494,288,35506,Kaupokonui at Glenn Rd,1692814,5622494,TRC,TRC,TRC,62.6,34,99.6315,23.5389,0.23626,0.24048,0.2486,80.0296,33.9595,78.4622,30.4545,-0.10688,-0.83037,99.67816985,130.966812,156.4509493,180.8959456,212.5374859,236.2483677,267.4676196,291.0405959,314.5965286,6%,6%,7%,8%,8%,9%,10%,10%,10%
1678549,5628148,289,36001,Punehu at Pihama,1678549,5628148,TRC,NIWA,MBIE,29.5,44,39.0992,7.7241,0.19755,0.25185,0.19184,32.6669,11.1435,32.0794,9.8057,-0.12357,-1.0921,39.11439888,49.38148124,57.74386831,65.76527076,76.14815343,83.92866291,94.1729755,101.9082325,109.6378969,4%,5%,5%,6%,7%,7%,8%,8%,8%
1678616,5628099,290,36003,Mangatawa at McKays,1678616,5628099,TRC,NIWA,MBIE,11,17,5.1532,1.2098,0.23476,0.11821,0.11572,4.1458,1.7453,4.2129,1.8727,0.082135,0.45122,5.155610185,6.763645259,8.073366096,9.329681768,10.95585354,12.17444045,13.77890931,14.99040876,16.20103227,10%,10%,12%,13%,15%,15%,16%,17%,17%
1665438,5652533,291,37503,Kapoaiaia at Lighthouse,1665438,5652533,TRC,TRC,TRC,20,27,30.9105,4.3932,0.14213,0.10701,0.04582,27.252,6.3381,27.5532,6.8982,0.10039,0.69505,30.91915059,36.75876963,41.51505316,46.07739451,51.98287741,56.40820581,62.23487407,66.6344642,71.03087336,5%,6%,7%,8%,9%,10%,10%,11%,11%
1679563,5665648,292,38401,Timaru at SH45,1679563,5665648,TRC,NIWA,MBIE,27,14,62.7442,13.2693,0.21148,0.42426,0.41478,51.6942,19.1436,49.2601,11.9759,-0.36123,-1.8009,62.77046325,80.40845113,94.77433197,108.5544298,126.3913529,139.7576167,157.3564881,170.645012,183.9239282,6%,6%,7%,8%,9%,10%,10%,11%,11%
1683505,5669380,293,38501,Oakura at Surrey Hill Rd,1683505,5669380,TRC,NIWA,MBIE,39,7,106.202,12.5075,0.11777,0.080343,0.21506,95.7864,18.0445,97.0494,20.286,0.14452,0.50945,106.2267368,122.8520671,136.3931532,149.3820882,166.1949321,178.7937927,195.3822522,207.9078363,220.4243641,8%,10%,13%,15%,17%,19%,20%,22%,23%
1692634,5675528,294,38904,Huatoki at Mill Rd,1692634,5675528,TRC,TRC,TRC,20.7,9,15.3559,4.9009,0.31915,0.49192,0.29203,11.2747,7.0704,10.2536,3.748,-0.4474,-1.7883,15.36555082,21.87987568,27.18569715,32.27516849,38.86296709,43.79959509,50.29947285,55.2073888,60.11175625,9%,9%,10%,11%,12%,12%,13%,13%,13%
1698119,5667452,295,39201,Waiwhakaiho at SH3 (Egmont Village),1698119,5667452,TRC,NIWA,MBIE,58,33,327.8839,40.9873,0.12501,0.30127,0.19374,293.7519,59.1322,289.0919,47.6843,-0.19461,-1.4895,327.9650999,382.4466513,426.8210709,469.3860795,524.4821171,565.7688441,620.1295693,661.1761675,702.1930883,3%,3%,4%,5%,5%,6%,7%,7%,7%
1702532,5676353,296,39402,Mangaoraka at Corbett Rd,1702532,5676353,TRC,TRC,TRC,46.4,37,103.2043,48.1818,0.46686,0.60273,0.4657,63.0811,69.5117,51.9645,26.6752,-0.58109,-4.7095,103.2997573,167.3444784,219.5079585,269.5444211,334.3114894,382.845293,446.7479792,494.9995041,543.2161423,5%,4%,4%,4%,5%,5%,5%,5%,5%
1704335,5672204,297,39403,Waiongona at SH3A,1704335,5672204,TRC,TRC,TRC,32.6,38,102.572,20.0754,0.19572,0.23468,0.181,85.8542,28.9627,84.617,26.2222,-0.098301,-0.80738,102.6116798,129.2965119,151.0309138,171.8790739,198.8648788,219.086942,245.712594,265.8170431,285.9069564,4%,5%,6%,7%,7%,8%,8%,9%,9%
